transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0004,Jeddah-Industrial,221.48,342.82,60.0,75.93,48.0,NORMAL,B,2026/05/25 00:59:11
TRF-0005,Dammam-Central,223.28,486.54,60.04,108.63,43.2,NORMAL,C,05/25/2026 00:59:11
TRF-0006,Dammam-Port,-230,267.53,59.87,61.82,36.3,NORMAL,C,05/25/2026 00:59:11
TRF-0008,Medina-Central,237.14,304.95,59.87,72.32,64.5,NORMAL,A,05/25/2026 00:59:11
TRF-0009,Abha-City,227.46,408.96,60.13,93.02,45.2,NORMAL,A,20260525T005911
TRF-0010,Tabuk-Center,234.96,448.82,60.16,105.45,33.6,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,237.85,383.19,,91.14,35.7,NORMAL,B,2026-05-25 00:59:11
TRF-0002,Riyadh-East,234.19,495.19,60.14,115.97,39.4,NORMAL,A,2026-05-25 00:59:11
TRF-0003,Jeddah-Main,224.44,111.51,59.95,25.03,60.4,NORMAL,B,25-05-2026 00:59
TRF-0004,Jeddah-Industrial,231.83,314.9,60.13,73.0,52.7,NORMAL,B,2026-05-25 00:59:11
TRF-0005,Dammam-Central,231.13,386.45,59.88,89.32,40.6,NORMAL,A,2026/05/25 00:59:11
TRF-0006,Dammam-Port,230.5,442.46,60.08,101.99,60.7,NORMAL,B,20260525T005911
TRF-0007,Mecca-Haram,225.99,326.61,59.83,73.81,30.4,NORMAL,B,05/25/2026 00:59:11
TRF-0008,Medina-Central,227.88,245.98,60.03,56.05,58.2,NORMAL,A,2026/05/25 00:59:11
TRF-0009,Abha-City,222.27,303.18,60.09,67.39,48.0,NORMAL,A,2026/05/25 00:59:11
TRF-0010,Tabuk-Center,235.7,150.63,60.0,35.5,53.1,NORMAL,C,25-05-2026 00:59
TRF-0001,Riyadh-North,231.32,243.58,59.89,56.34,38.7,NORMAL,B,20260525T005911
TRF-0002,Riyadh-East,239.04,451.18,59.86,107.85,37.6,NORMAL,A,25-05-2026 00:59
TRF-0003,Jeddah-Main,222.19,384.95,60.17,85.53,45.2,NORMAL,B,05/25/2026 00:59:11
TRF-0004,Jeddah-Industrial,226.42,409.65,60.14,92.75,48.5,NORMAL,C,25-05-2026 00:59
TRF-0005,Dammam-Central,224.2,207.43,59.86,46.51,36.5,NORMAL,A,05/25/2026 00:59:11
TRF-0006,Dammam-Port,227.49,327.32,60.06,74.46,38.1,NORMAL,B,25-05-2026 00:59
TRF-0007,Mecca-Haram,233.69,110.41,60.09,25.8,41.7,NORMAL,A,2026/05/25 00:59:11
TRF-0008,Medina-Central,234.14,223.51,59.92,52.33,37.0,NORMAL,C,2026-05-25 00:59:11
TRF-0009,Abha-City,237.75,204.35,60.04,48.58,30.4,NORMAL,C,25-05-2026 00:59
TRF-0010,Tabuk-Center,231.04,316.91,59.87,73.22,64.4,NORMAL,B,05/25/2026 00:59:11
TRF-0001,Riyadh-North,224.12,485.12,63.86,108.73,34.8,FREQ_DRIFT,C,25-05-2026 00:59
TRF-0002,Riyadh-East,233.32,934.1,60.01,204.53,126.7,OVERLOAD,A,2026/05/25 00:59:11
TRF-0003,Jeddah-Main,234.14,466.28,59.84,109.17,33.1,NORMAL,B,2026/05/25 00:59:11
